      2.2500    0.100000E-001  -0.100000E-001   0.525220E+000   0.525275E+000   0.105050E+001
      2.2600    0.100000E-001  -0.100000E-001   0.525280E+000   0.525335E+000   0.105062E+001
      2.2700    0.100000E-001  -0.100000E-001   0.525334E+000   0.525389E+000   0.105072E+001
      2.2800    0.100000E-001  -0.100000E-001   0.525382E+000   0.525437E+000   0.105082E+001
      2.2900    0.100000E-001  -0.100000E-001   0.525424E+000   0.525478E+000   0.105090E+001
      2.3000    0.100000E-001  -0.100000E-001   0.525460E+000   0.525514E+000   0.105097E+001
      2.3100    0.100000E-001  -0.100000E-001   0.525490E+000   0.525545E+000   0.105103E+001
      2.3200    0.100000E-001  -0.100000E-001   0.525515E+000   0.525569E+000   0.105108E+001
      2.3300    0.100000E-001  -0.100000E-001   0.525534E+000   0.525589E+000   0.105112E+001
      2.3400    0.100000E-001  -0.100000E-001   0.525548E+000   0.525603E+000   0.105115E+001
      2.3500    0.100000E-001  -0.100000E-001   0.525557E+000   0.525611E+000   0.105117E+001
      2.3600    0.100000E-001  -0.100000E-001   0.525561E+000   0.525615E+000   0.105118E+001
      2.3700    0.100000E-001  -0.100000E-001   0.525559E+000   0.525613E+000   0.105117E+001
      2.3800    0.100000E-001  -0.100000E-001   0.525553E+000   0.525607E+000   0.105116E+001
      2.3900    0.100000E-001  -0.100000E-001   0.525542E+000   0.525596E+000   0.105114E+001
      2.4000    0.100000E-001  -0.100000E-001   0.525526E+000   0.525580E+000   0.105111E+001
      2.4100    0.100000E-001  -0.100000E-001   0.525505E+000   0.525559E+000   0.105106E+001
      2.4200    0.100000E-001  -0.100000E-001   0.525480E+000   0.525534E+000   0.105101E+001
      2.4300    0.100000E-001  -0.100000E-001   0.525451E+000   0.525504E+000   0.105095E+001
      2.4400    0.100000E-001  -0.100000E-001   0.525417E+000   0.525470E+000   0.105089E+001
      2.4500    0.100000E-001  -0.100000E-001   0.525379E+000   0.525432E+000   0.105081E+001
      2.4600    0.100000E-001  -0.100000E-001   0.525336E+000   0.525390E+000   0.105073E+001
      2.4700    0.100000E-001  -0.100000E-001   0.525290E+000   0.525344E+000   0.105063E+001
      2.4800    0.100000E-001  -0.100000E-001   0.525240E+000   0.525293E+000   0.105053E+001
      2.4900    0.100000E-001  -0.100000E-001   0.525186E+000   0.525239E+000   0.105042E+001
      2.5000    0.100000E-001  -0.100000E-001   0.525128E+000   0.525181E+000   0.105031E+001
      2.5100    0.100000E-001  -0.100000E-001   0.525066E+000   0.525120E+000   0.105019E+001
      2.5200    0.100000E-001  -0.100000E-001   0.525001E+000   0.525054E+000   0.105006E+001
      2.5300    0.100000E-001  -0.100000E-001   0.524933E+000   0.524986E+000   0.104992E+001
      2.5400    0.100000E-001  -0.100000E-001   0.524860E+000   0.524913E+000   0.104977E+001
      2.5500    0.100000E-001  -0.100000E-001   0.524785E+000   0.524838E+000   0.104962E+001
      2.5600    0.100000E-001  -0.100000E-001   0.524706E+000   0.524759E+000   0.104947E+001
      2.5700    0.100000E-001  -0.100000E-001   0.524624E+000   0.524677E+000   0.104930E+001
      2.5800    0.100000E-001  -0.100000E-001   0.524539E+000   0.524592E+000   0.104913E+001
      2.5900    0.100000E-001  -0.100000E-001   0.524451E+000   0.524504E+000   0.104896E+001
      2.6000    0.100000E-001  -0.100000E-001   0.524360E+000   0.524413E+000   0.104877E+001
      2.6100    0.100000E-001  -0.100000E-001   0.524266E+000   0.524319E+000   0.104859E+001
      2.6200    0.100000E-001  -0.100000E-001   0.524170E+000   0.524222E+000   0.104839E+001
      2.6300    0.100000E-001  -0.100000E-001   0.524070E+000   0.524123E+000   0.104819E+001
      2.6400    0.100000E-001  -0.100000E-001   0.523968E+000   0.524021E+000   0.104799E+001
      2.6500    0.100000E-001  -0.100000E-001   0.523864E+000   0.523916E+000   0.104778E+001
      2.6600    0.100000E-001  -0.100000E-001   0.523756E+000   0.523809E+000   0.104756E+001
      2.6700    0.100000E-001  -0.100000E-001   0.523647E+000   0.523699E+000   0.104735E+001
      2.6800    0.100000E-001  -0.100000E-001   0.523535E+000   0.523587E+000   0.104712E+001
      2.6900    0.100000E-001  -0.100000E-001   0.523420E+000   0.523472E+000   0.104689E+001
      2.7000    0.100000E-001  -0.100000E-001   0.523304E+000   0.523356E+000   0.104666E+001
      2.7100    0.100000E-001  -0.100000E-001   0.523185E+000   0.523237E+000   0.104642E+001
      2.7200    0.100000E-001  -0.100000E-001   0.523064E+000   0.523116E+000   0.104618E+001
      2.7300    0.100000E-001  -0.100000E-001   0.522941E+000   0.522993E+000   0.104593E+001
      2.7400    0.100000E-001  -0.100000E-001   0.522816E+000   0.522867E+000   0.104568E+001
      2.7500    0.100000E-001  -0.100000E-001   0.522689E+000   0.522740E+000   0.104543E+001
      2.7600    0.100000E-001  -0.100000E-001   0.522560E+000   0.522611E+000   0.104517E+001
      2.7700    0.100000E-001  -0.100000E-001   0.522429E+000   0.522481E+000   0.104491E+001
      2.7800    0.100000E-001  -0.100000E-001   0.522296E+000   0.522348E+000   0.104464E+001
      2.7900    0.100000E-001  -0.100000E-001   0.522162E+000   0.522214E+000   0.104438E+001
      2.8000    0.100000E-001  -0.100000E-001   0.522026E+000   0.522078E+000   0.104410E+001
      2.8100    0.100000E-001  -0.100000E-001   0.521888E+000   0.521940E+000   0.104383E+001
      2.8200    0.100000E-001  -0.100000E-001   0.521749E+000   0.521801E+000   0.104355E+001
      2.8300    0.100000E-001  -0.100000E-001   0.521608E+000   0.521660E+000   0.104327E+001
      2.8400    0.100000E-001  -0.100000E-001   0.521466E+000   0.521518E+000   0.104298E+001
      2.8500    0.100000E-001  -0.100000E-001   0.521323E+000   0.521374E+000   0.104270E+001
      2.8600    0.100000E-001  -0.100000E-001   0.521178E+000   0.521229E+000   0.104241E+001
      2.8700    0.100000E-001  -0.100000E-001   0.521031E+000   0.521083E+000   0.104211E+001
      2.8800    0.100000E-001  -0.100000E-001   0.520884E+000   0.520935E+000   0.104182E+001
      2.8900    0.100000E-001  -0.100000E-001   0.520735E+000   0.520786E+000   0.104152E+001
      2.9000    0.100000E-001  -0.100000E-001   0.520585E+000   0.520636E+000   0.104122E+001
      2.9100    0.100000E-001  -0.100000E-001   0.520434E+000   0.520485E+000   0.104092E+001
      2.9200    0.100000E-001  -0.100000E-001   0.520281E+000   0.520333E+000   0.104061E+001
      2.9300    0.100000E-001  -0.100000E-001   0.520128E+000   0.520179E+000   0.104031E+001
      2.9400    0.100000E-001  -0.100000E-001   0.519974E+000   0.520025E+000   0.104000E+001
      2.9500    0.100000E-001  -0.100000E-001   0.519818E+000   0.519869E+000   0.103969E+001
      2.9600    0.100000E-001  -0.100000E-001   0.519662E+000   0.519713E+000   0.103938E+001
      2.9700    0.100000E-001  -0.100000E-001   0.519505E+000   0.519556E+000   0.103906E+001
      2.9800    0.100000E-001  -0.100000E-001   0.519347E+000   0.519398E+000   0.103874E+001
