 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   

 isgn  iorbs  ispin  ialf  icor  itype  mp
 num:                     1
       irow           icol            Re[rho]                 Im[rho]  
        10             2          0.000206574999          0.000267506164
        11             3          0.000206574999          0.000267506164
        12             4         -0.000019268156         -0.000026350591
        13             5         -0.000019268156          0.000026350591
        14             6          0.000206574999         -0.000267506164
        15             7          0.000206574999         -0.000267506164
        16             8         -0.000019268156          0.000026350591
        15            10          0.000000000000         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     44
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     5     0     1
 num:                    45
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.000000026298          0.000000040701
         7             2         -0.000000000000         -0.000000000000
        10             2         -0.000000306476         -0.000000412777
        11             3         -0.000000306476         -0.000000412777
        12             4          0.000000026298          0.000000040701
        13             5          0.000000026298         -0.000000040701
        14             6         -0.000000306476          0.000000412777
        15             7         -0.000000306476          0.000000412777
        16             8          0.000000026298         -0.000000040701
        15            10         -0.000000000000          0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     45
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     6     0     2
 num:                    46
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.000006991581         -0.000003926274
         7             2         -0.000000000000          0.000000000000
        10             2          0.000032586295          0.000044220488
        11             3          0.000032586295          0.000044220488
        12             4         -0.000006991581         -0.000003926274
        13             5         -0.000006991581          0.000003926274
        14             6          0.000032586295         -0.000044220488
        15             7          0.000032586295         -0.000044220488
        16             8         -0.000006991581          0.000003926274
        15            10         -0.000000000000         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     46
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     7     0     1
 num:                    47
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.000040266567          0.000039972432
         7             2         -0.000000000000         -0.000000000000
        10             2         -0.000473321596         -0.000376210763
        11             3         -0.000473321596         -0.000376210763
        12             4          0.000040266567          0.000039972432
        13             5          0.000040266567         -0.000039972432
        14             6         -0.000473321596          0.000376210763
        15             7         -0.000473321596          0.000376210763
        16             8          0.000040266567         -0.000039972432
        15            10         -0.000000000000          0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     47
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     8     0     2
 num:                    48
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.000060504107         -0.000562958038
         7             2         -0.000000000000          0.000000000000
        10             2          0.001818924075          0.005751840662
        11             3          0.001818924075          0.005751840662
        12             4         -0.000060504107         -0.000562958038
        13             5         -0.000060504107          0.000562958038
        14             6          0.001818924075         -0.005751840662
        15             7          0.001818924075         -0.005751840662
        16             8         -0.000060504107          0.000562958038
        15            10         -0.000000000000         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     48
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     9     0     1
 num:                    49
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.001768280842          0.000665617263
         7             2         -0.000000000001         -0.000000000000
        10             2         -0.018624119452         -0.006125057348
        11             3         -0.018624119453         -0.006125057348
        12             4          0.001768280842          0.000665617263
        13             5          0.001768280842         -0.000665617263
        14             6         -0.018624119453          0.006125057348
        15             7         -0.018624119452          0.006125057348
        16             8          0.001768280842         -0.000665617263
        15            10         -0.000000000001          0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     49
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1    10     0     2
 num:                    50
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.001659412762         -0.001407552076
         7             2          0.000000000001          0.000000000000
        10             2          0.018112016352          0.012549226882
        11             3          0.018112016353          0.012549226883
        12             4         -0.001659412762         -0.001407552075
        13             5         -0.001659412762          0.001407552076
        14             6          0.018112016353         -0.012549226883
        15             7          0.018112016352         -0.012549226882
        16             8         -0.001659412762          0.001407552076
        15            10          0.000000000001         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     50
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1    11     0     1
 num:                    51
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.000000010216         -0.000000014864
         7             2          0.000000000000          0.000000000000
        10             2          0.000000127704          0.000000146615
        11             3          0.000000127704          0.000000146615
        12             4         -0.000000010216         -0.000000014864
        13             5         -0.000000010216          0.000000014864
        14             6          0.000000127704         -0.000000146615
        15             7          0.000000127704         -0.000000146615
        16             8         -0.000000010216          0.000000014864
        15            10          0.000000000000         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     51
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1    12     0     2
 num:                    52
       irow           icol            Re[rho]                 Im[rho]  
         9             1          0.000001786881         -0.000027105673
         7             2         -0.000000000000          0.000000000000
        10             2         -0.000003545218          0.000307245714
        11             3         -0.000003545218          0.000307245714
        12             4          0.000001786881         -0.000027105673
        13             5          0.000001786881          0.000027105673
        14             6         -0.000003545218         -0.000307245714
        15             7         -0.000003545218         -0.000307245714
        16             8          0.000001786881          0.000027105673
        15            10         -0.000000000000         -0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     52
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1    13     0     3
 num:                    53
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.000006067524          0.000001773404
         7             2         -0.000000000000          0.000000000000
        10             2         -0.000036367738          0.000011156342
        11             3         -0.000036367738          0.000011156342
        12             4         -0.000006067524          0.000001773404
        13             5         -0.000006067524         -0.000001773404
        14             6         -0.000036367738         -0.000011156342
        15             7         -0.000036367738         -0.000011156342
        16             8         -0.000006067524         -0.000001773404
        15            10         -0.000000000000         -0.000000000000
 
